date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score
2015-04-22,390000.0,2,1.0,980,1.0,0,0,3,7,1926,0,98103,47.6903,-122.34,397.9591836734694,0.002512820512820513,10,15.336834312682182
2014-09-24,359950.0,5,2.25,2450,2.0,0,0,3,8,1973,0,98058,47.4519,-122.13,146.91836734693877,0.006806500902903181,11,69.24651829917178
2014-06-03,430000.0,3,2.0,1360,1.5,0,0,4,6,1924,0,98116,47.5587,-122.393,316.1764705882353,0.0031627906976744186,10,22.628741960856892
2015-04-24,960000.0,4,3.5,4610,2.0,0,0,3,10,2000,0,98075,47.6011,-121.983,208.24295010845987,0.0048020833333333336,13,75.85827973904595
2014-10-07,800000.0,7,6.75,7480,2.0,0,2,3,11,1953,0,98166,47.4643,-122.368,106.95187165775401,0.00935,16,98.36325359737195
2015-01-08,1010000.0,3,2.5,2860,2.0,0,0,3,9,1999,0,98005,47.6218,-122.16,353.1468531468532,0.0028316831683168316,12,45.79072780271133
2015-01-20,290000.0,3,2.0,1810,1.0,0,0,3,7,1970,0,98045,47.4648,-121.756,160.22099447513813,0.006241379310344827,10,52.05084902604914
2015-03-17,1350000.0,4,2.0,2240,1.0,0,0,5,8,1948,0,98004,47.6177,-122.217,602.6785714285714,0.0016592592592592592,13,44.32170452968121
2014-05-13,777000.0,3,3.25,3610,2.0,0,0,3,10,2003,0,98027,47.5464,-122.088,215.23545706371192,0.004646074646074646,13,74.47253967519549
2014-10-07,526000.0,2,1.0,1450,1.5,0,0,4,7,1921,0,98107,47.6739,-122.396,362.7586206896552,0.002756653992395437,11,32.41451903946699
2015-04-18,550000.0,3,3.5,1450,2.0,0,0,3,8,2007,0,98119,47.6475,-122.359,379.3103448275862,0.0026363636363636363,11,31.19765881645306
2014-12-23,276000.0,3,1.5,1820,1.0,0,0,4,7,1958,0,98198,47.4213,-122.322,151.64835164835165,0.006594202898550725,11,68.32808957571832
2014-12-29,2500000.0,5,3.25,5620,2.0,0,0,4,11,1916,0,98144,47.5786,-122.287,444.83985765124555,0.002248,15,51.46786656179152
2015-01-22,325000.0,3,1.75,2080,1.0,0,0,3,7,1950,0,98118,47.5135,-122.257,156.25,0.0064,10,52.81543515476797
2014-09-26,365000.0,3,2.5,1780,3.0,0,0,3,8,2007,0,98126,47.548,-122.373,205.0561797752809,0.004876712328767123,11,57.34164623143479
2014-10-07,2150000.0,8,6.0,4340,2.0,0,0,3,8,1967,0,98004,47.6316,-122.202,495.39170506912444,0.0020186046511627906,11,26.475963540461763
2015-03-05,825050.0,4,3.25,2860,2.0,0,0,3,9,1925,1993,98115,47.6752,-122.3,288.47902097902096,0.0034664565783891887,12,53.61125248692916
2014-07-21,690000.0,3,1.5,2540,1.0,0,0,3,8,1959,0,98115,47.6834,-122.306,271.65354330708664,0.003681159420289855,11,44.14357099893582
2015-04-15,390000.0,4,1.0,1140,1.5,0,0,3,6,1958,0,98126,47.5433,-122.375,342.10526315789474,0.002923076923076923,9,11.756813029195392
2015-03-04,385000.0,3,2.0,1320,3.0,0,0,3,7,1995,0,98117,47.6959,-122.376,291.6666666666667,0.0034285714285714284,10,25.95544348308888
2015-03-31,619000.0,3,2.5,2040,2.0,0,0,3,8,1987,0,98029,47.5718,-122.021,303.4313725490196,0.003295638126009693,11,38.81113218896035
2015-03-25,494000.0,4,2.25,1790,1.0,0,0,3,7,1983,0,98045,47.4819,-121.744,275.9776536312849,0.003623481781376518,10,28.770878637856846
2015-04-27,412450.0,3,2.0,1910,1.0,0,0,3,8,1955,0,98034,47.7114,-122.23,215.94240837696336,0.004630864347193599,11,55.13926803312821
2015-01-23,580000.0,3,1.75,1460,2.0,0,0,3,7,1928,0,98117,47.6779,-122.371,397.26027397260276,0.0025172413793103448,10,15.366908804885949
2014-11-05,269900.0,3,1.5,1420,1.0,0,0,5,7,1957,0,98042,47.4193,-122.149,190.07042253521126,0.005261207854761023,12,72.81728589274974
2015-04-06,704300.0,4,1.5,1790,1.5,0,0,5,7,1928,0,98144,47.5749,-122.291,393.463687150838,0.0025415305977566378,12,42.71503261925693
2014-11-07,267000.0,3,2.0,1390,2.0,0,0,3,8,2005,0,98022,47.2117,-121.99,192.0863309352518,0.005205992509363296,11,59.88872437884607
2014-08-13,310000.0,4,1.75,1880,1.0,0,0,3,7,1976,0,98023,47.3272,-122.363,164.89361702127658,0.006064516129032259,10,51.075741451903944
2015-01-23,227064.0,3,1.5,1570,2.0,0,0,3,7,1908,0,98118,47.54,-122.275,144.6267515923567,0.0069143501391678115,10,55.10688011844723
2014-05-28,925000.0,3,2.5,2690,2.0,0,0,5,7,1943,0,98115,47.6784,-122.277,343.86617100371745,0.0029081081081081084,12,46.64091056308703
2015-05-08,245000.0,3,1.75,1670,1.0,0,2,3,8,1992,0,98022,47.1913,-122.015,146.70658682634732,0.006816326530612244,13,88.46064868366261
2014-12-14,339888.0,3,1.0,1040,1.0,0,0,3,7,1969,0,98034,47.7137,-122.213,326.81538461538463,0.0030598314738972837,10,21.34941933095822
2014-07-10,439000.0,4,2.0,1560,1.0,0,0,4,7,1968,0,98034,47.7281,-122.181,281.4102564102564,0.003553530751708428,11,42.36223569148198
2014-05-27,400000.0,2,1.0,1470,1.0,0,0,2,7,1940,0,98115,47.6914,-122.287,272.10884353741494,0.0036750000000000003,9,21.50557534817008
2014-06-30,560000.0,3,2.25,2070,1.5,0,0,3,8,1955,2013,98155,47.7635,-122.274,270.5314009661836,0.0036964285714285714,11,44.38069680285014
2014-10-01,703011.0,2,1.0,1370,1.0,0,2,3,8,1941,0,98199,47.6473,-122.406,513.1467153284672,0.001948760403464526,13,45.369684911858606
2014-12-09,363000.0,2,1.0,1120,1.0,0,0,3,7,1926,0,98126,47.5669,-122.372,324.10714285714283,0.003085399449035813,10,21.65479109795031
2014-09-19,650000.0,4,2.75,2640,2.0,0,0,3,9,2001,0,98075,47.5788,-122.059,246.21212121212122,0.004061538461538461,12,61.61800768056263
2015-01-06,299950.0,3,1.0,1030,1.0,0,0,4,7,1972,0,98034,47.7218,-122.176,291.2135922330097,0.0034339056509418236,11,40.580900384028126
2015-04-22,228950.0,3,1.0,1120,1.0,0,0,3,6,1942,0,98168,47.4879,-122.332,204.41964285714286,0.004891897794278227,9,34.90144820247074
2014-10-01,465000.0,4,1.75,1730,1.0,0,0,3,7,1956,0,98008,47.6031,-122.13,268.78612716763007,0.0037204301075268818,10,30.160088835423128
2015-02-13,725000.0,3,2.5,2090,2.0,0,2,3,9,1983,0,98006,47.5651,-122.114,346.8899521531101,0.002882758620689655,14,55.99523434969694
2014-06-04,212500.0,3,1.0,920,1.0,0,0,4,7,1977,0,98001,47.2816,-122.269,230.97826086956522,0.004329411764705882,11,52.11099801045667
2014-09-10,526000.0,4,2.25,2970,2.0,0,0,3,8,1983,1998,98058,47.4338,-122.146,177.1043771043771,0.0056463878326996194,11,62.98408365335677
2014-12-23,383000.0,3,2.5,1720,2.0,0,0,3,8,1993,0,98028,47.7688,-122.238,222.67441860465115,0.004490861618798956,11,53.7650950816638
2015-04-21,244000.0,3,1.75,1460,1.0,0,0,3,7,1988,0,98055,47.472,-122.192,167.12328767123287,0.00598360655737705,10,50.61999722389303
2014-08-05,565000.0,3,1.5,1540,1.5,0,0,5,7,1930,0,98105,47.6692,-122.325,366.8831168831169,0.0027256637168141594,12,44.66177763383149
2015-02-19,373000.0,8,3.0,2850,1.0,0,0,3,7,1959,0,98055,47.4859,-122.205,130.87719298245614,0.007640750670241287,10,57.30231804932217
2014-09-02,300000.0,3,2.0,1310,1.0,0,0,3,7,1962,0,98034,47.7296,-122.241,229.00763358778627,0.004366666666666666,10,37.94706889372137
2014-05-20,405000.0,5,2.5,2430,2.0,0,0,3,9,2001,0,98058,47.4487,-122.117,166.66666666666666,0.006,12,77.79692777495026
2014-06-20,979000.0,3,1.5,1700,1.0,0,1,4,8,1954,0,98004,47.6166,-122.22,575.8823529411765,0.0017364657814096017,13,44.54841993244806
2014-11-16,324888.0,4,1.75,2160,2.0,0,0,4,8,1978,0,98092,47.3212,-122.118,150.4111111111111,0.006648445002585507,12,81.10396520612595
2015-04-29,445000.0,3,1.5,860,1.0,0,0,3,6,1929,0,98117,47.6791,-122.362,517.4418604651163,0.0019325842696629213,9,3.5753944385323644
2015-02-21,761000.0,3,3.5,2050,2.0,0,0,3,8,2006,0,98112,47.6235,-122.306,371.219512195122,0.002693823915900131,11,31.808402350437238
2015-04-27,435000.0,4,2.0,1650,1.0,0,0,3,7,1972,0,98034,47.7359,-122.18,263.6363636363636,0.003793103448275862,10,31.1687410354879
2014-08-22,252000.0,3,2.25,1570,1.0,0,0,3,7,1991,0,98022,47.1942,-121.99,160.5095541401274,0.00623015873015873,10,51.9907000416416
2014-06-23,350000.0,3,1.75,1660,1.5,0,0,3,7,1957,0,98133,47.7512,-122.342,210.84337349397592,0.004742857142857142,10,41.56410493684356
2014-11-07,875000.0,3,1.0,1220,1.0,0,0,4,7,1955,0,98039,47.6328,-122.236,717.2131147540983,0.0013942857142857142,11,24.541942349511867
2015-02-10,940000.0,3,1.0,1220,1.0,0,0,4,7,1955,0,98039,47.6328,-122.236,770.4918032786885,0.001297872340425532,11,24.440151760514507
2014-08-19,280000.0,3,2.0,1780,1.0,0,0,3,7,1964,0,98148,47.4617,-122.327,157.30337078651687,0.006357142857142856,10,52.592189885716934
2014-09-19,450000.0,3,2.5,2180,2.0,0,0,3,8,2004,0,98011,47.7733,-122.226,206.42201834862385,0.004844444444444445,11,57.05246842178319
2014-12-31,905000.0,3,2.5,3520,2.5,0,0,3,9,2004,0,98092,47.2687,-122.056,257.10227272727275,0.003889502762430939,12,59.39365196872253
2014-07-16,382450.0,3,2.5,2220,2.0,0,0,3,8,1998,0,98001,47.2864,-122.264,172.27477477477478,0.005804680350372598,11,64.09915328737334
2014-12-24,246700.0,3,2.0,1610,1.0,0,0,4,7,1967,0,98042,47.3398,-122.133,153.22981366459626,0.00652614511552493,11,67.99495673899966
2014-08-14,220000.0,3,1.5,1070,1.0,0,0,3,6,1956,0,98155,47.7633,-122.313,205.60747663551402,0.004863636363636363,9,34.679359644658305
2015-02-16,555750.0,3,1.0,1060,1.0,0,0,2,6,1913,0,98118,47.5545,-122.288,524.2924528301887,0.0019073324336482229,8,1.9340211909498912
2014-06-11,262500.0,3,1.5,1160,1.0,0,0,3,7,1962,0,98118,47.5362,-122.29,226.29310344827587,0.0044190476190476185,10,38.48378290843474
2014-12-01,515000.0,2,1.0,910,1.0,0,0,3,7,1949,0,98115,47.676,-122.281,565.934065934066,0.0017669902912621357,10,10.878869199093138
2014-06-17,499500.0,3,2.5,2970,2.0,0,0,3,9,1998,2006,98059,47.4741,-122.099,168.1818181818182,0.005945945945945946,12,77.49733956415122
2014-06-04,135000.0,1,1.0,790,1.0,0,0,3,6,1942,0,98168,47.4919,-122.311,170.8860759493671,0.005851851851851851,9,41.8590663026882
2014-11-18,462500.0,2,2.0,1540,2.0,0,0,3,7,1948,1983,98136,47.551,-122.395,300.3246753246753,0.0033297297297297302,10,24.668023874519967
2015-04-15,937500.0,4,2.5,3130,1.0,0,4,3,9,1956,0,98177,47.7598,-122.372,299.52076677316296,0.0033386666666666664,16,63.849303659834355
2015-04-22,458000.0,3,1.5,1470,1.0,0,0,3,7,1941,0,98125,47.7032,-122.306,311.5646258503401,0.0032096069868995636,10,23.20709758016009
2014-10-22,845000.0,4,2.75,3160,1.5,0,0,3,8,1933,0,98199,47.6513,-122.406,267.40506329113924,0.003739644970414201,11,45.00647758293619
2014-05-31,660000.0,3,2.25,2675,2.0,0,0,3,8,1984,0,98075,47.5916,-122.055,246.7289719626168,0.004053030303030303,11,48.95433304029982
2015-04-17,265000.0,3,2.0,1340,1.0,0,0,4,7,1987,0,98030,47.3504,-122.177,197.76119402985074,0.005056603773584906,11,58.797945680840236
2014-05-07,599999.0,9,4.5,3830,2.5,0,0,3,7,1938,0,98103,47.6927,-122.338,156.65770234986945,0.006383343972239954,10,52.75181603664462
2014-12-02,280000.0,3,2.5,1800,2.0,0,0,3,8,1987,0,98023,47.3115,-122.4,155.55555555555554,0.006428571428571429,11,67.53111553231852
2014-10-29,1055000.0,3,3.25,2990,2.0,0,0,4,10,1974,0,98072,47.746,-122.138,352.8428093645485,0.002834123222748815,14,55.479341137278496
2014-11-07,875000.0,4,3.0,3720,1.0,0,0,4,9,1960,0,98005,47.5911,-122.177,235.21505376344086,0.004251428571428572,13,70.43446074122056
2014-10-14,125000.0,3,1.0,920,1.0,0,0,4,6,1961,0,98002,47.285,-122.211,135.8695652173913,0.007359999999999999,10,56.60713459491973
2014-12-09,634800.0,4,3.0,3280,2.0,0,0,3,7,2005,0,98053,47.6802,-122.033,193.53658536585365,0.00516698172652804,10,45.04580576504881
2015-02-03,269950.0,4,1.0,1440,1.0,0,0,2,7,1964,0,98001,47.3168,-122.264,187.46527777777777,0.005334321170587146,9,38.32300004626845
2014-06-20,359950.0,3,2.25,1940,1.0,0,0,4,8,1981,0,98178,47.5018,-122.23,185.54123711340208,0.005389637449645783,12,73.77966964327025
2014-12-15,417000.0,3,1.75,1590,1.0,0,0,4,8,1979,0,98056,47.5049,-122.186,262.2641509433962,0.0038129496402877702,12,58.46365613288299
2014-07-22,389000.0,2,2.0,1340,1.0,0,0,3,8,2007,0,98053,47.7182,-122.022,290.2985074626866,0.0034447300771208223,11,40.75440706981909
2014-08-15,1038000.0,4,2.5,3770,2.0,0,2,3,11,1997,0,98006,47.5646,-122.129,275.3315649867374,0.003631984585741811,16,67.97644935918197
2014-09-29,698000.0,6,2.5,2680,1.0,0,0,5,7,1967,0,98033,47.6553,-122.19,260.44776119402985,0.003839541547277937,12,58.80372923703327
2015-03-18,685000.0,4,2.5,2820,2.0,0,0,3,8,2008,0,98155,47.7494,-122.304,242.9078014184397,0.004116788321167884,11,49.76981446351733
2014-11-05,198500.0,3,1.75,1520,1.0,0,0,3,5,1932,0,98168,47.4924,-122.311,130.5921052631579,0.00765743073047859,8,47.82769629389719
2015-03-26,350000.0,4,2.5,2560,2.0,0,0,3,8,2012,0,98042,47.3835,-122.095,136.71875,0.007314285714285714,11,71.01628649423958
2015-04-08,649950.0,3,2.5,3310,1.0,0,0,3,8,1919,1996,98038,47.4167,-121.936,196.3595166163142,0.00509269943841834,11,59.076713089344366
2015-04-29,441000.0,3,1.5,1540,1.0,0,0,3,7,1968,0,98011,47.7357,-122.195,286.3636363636364,0.003492063492063492,10,26.91204367741637
2014-11-11,462600.0,3,1.75,1430,1.0,0,0,4,8,1964,0,98052,47.6686,-122.157,323.4965034965035,0.0030912235192390833,12,48.81090084671263
2015-03-06,365070.0,4,2.5,2506,2.0,0,0,3,7,2006,0,98030,47.3734,-122.182,145.6783719074222,0.006864436957295861,10,54.887104983112025
2014-05-13,550000.0,4,2.0,2250,1.0,0,0,5,7,1956,0,98005,47.5877,-122.157,244.44444444444446,0.00409090909090909,12,61.97774487576921
2015-04-28,470000.0,5,1.75,2740,1.0,0,0,4,7,1945,0,98144,47.5738,-122.315,171.53284671532847,0.005829787234042553,11,64.26687641697126
2014-08-27,340000.0,3,1.75,1540,1.0,0,0,3,6,1977,0,98024,47.5651,-121.89,220.7792207792208,0.0045294117647058825,9,31.62679868597603
2014-08-05,910000.0,4,2.75,4190,1.0,0,0,4,9,1965,0,98005,47.6472,-122.157,217.1837708830549,0.004604395604395604,13,74.08388469902374
2015-04-07,405000.0,4,1.75,1690,1.0,0,0,3,7,1979,0,98028,47.773,-122.256,239.6449704142012,0.004172839506172839,10,35.863831952991255
2014-06-02,661000.0,4,2.25,1990,1.5,0,2,4,8,1932,0,98126,47.5638,-122.38,332.1608040201005,0.003010590015128593,14,57.505899227316895
2014-11-06,635000.0,4,2.5,2410,2.0,0,0,3,9,1993,0,98034,47.7094,-122.234,263.48547717842325,0.0037952755905511807,12,58.291306158330634
2015-05-05,282000.0,2,1.0,1150,1.0,0,0,3,7,1948,0,98125,47.7259,-122.328,245.2173913043478,0.004078014184397163,10,34.723314671725355
2015-02-11,235000.0,4,1.75,1720,2.0,0,0,3,7,1956,0,98188,47.4424,-122.276,136.62790697674419,0.007319148936170213,10,56.4764262249572
2014-08-19,277500.0,3,2.0,1260,2.0,0,0,4,7,1981,0,98023,47.2772,-122.354,220.23809523809524,0.00454054054054054,11,54.29139869522972
2015-04-20,346500.0,5,2.5,2020,1.0,0,0,4,8,1978,0,98058,47.4432,-122.135,171.53465346534654,0.00582972582972583,12,76.79637255355574
2015-04-10,480000.0,5,2.25,2240,1.0,0,0,3,7,1959,0,98136,47.5305,-122.391,214.28571428571428,0.004666666666666667,10,40.88627215102022
2014-09-16,360000.0,4,2.25,1930,2.0,0,0,3,8,1996,0,98019,47.7458,-121.977,186.52849740932643,0.005361111111111111,11,61.01883125896451
2014-11-06,245000.0,3,2.5,1820,1.0,0,0,3,7,1994,0,98092,47.3201,-122.177,134.6153846153846,0.0074285714285714285,10,56.79914866052839
2014-09-19,625000.0,3,3.5,1560,2.0,0,0,3,8,1995,0,98102,47.6248,-122.319,400.64102564102564,0.002496,11,29.756396613149494
2014-05-29,750500.0,5,3.0,2170,1.5,0,0,4,8,1911,0,98115,47.6724,-122.317,345.852534562212,0.0028914057295136575,12,46.42576227270624
2015-04-18,525000.0,3,1.75,1600,1.0,0,0,3,8,1977,0,98072,47.7662,-122.159,328.125,0.0030476190476190477,11,35.74700411789201
2014-07-29,740000.0,4,3.5,3760,2.0,0,0,3,9,1998,0,98053,47.6328,-121.964,196.80851063829786,0.005081081081081081,12,71.51251561560173
2014-05-13,523000.0,3,1.5,1240,1.0,0,0,4,7,1957,0,98008,47.601,-122.122,421.7741935483871,0.0023709369024856597,11,28.65058066904178
2015-03-04,292000.0,3,1.75,1090,1.5,0,0,5,8,1929,0,98118,47.5157,-122.256,267.88990825688074,0.003732876712328767,13,64.09452644241892
2015-01-21,625000.0,4,2.5,2740,1.0,0,2,3,8,1961,0,98177,47.7728,-122.385,228.1021897810219,0.004384,13,71.86531254337667
2015-01-16,700000.0,3,2.5,3110,2.0,0,2,3,9,2002,0,98065,47.5445,-121.871,225.08038585209005,0.0044428571428571425,14,75.51473650117984
2015-03-12,399950.0,3,2.5,1610,2.0,0,0,3,7,2007,0,98144,47.6,-122.298,248.416149068323,0.004025503187898487,10,33.994586591403326
2015-02-25,545000.0,4,3.5,1880,3.0,0,0,3,8,2007,0,98122,47.6053,-122.306,289.8936170212766,0.0034495412844036694,11,40.82612316661268
2014-08-07,339999.0,4,2.0,1740,1.0,0,0,5,6,1954,0,98133,47.7461,-122.332,195.40172413793104,0.0051176621107709135,11,59.261786887521396
2014-12-01,1210000.0,4,2.25,3270,2.0,0,0,5,8,1909,0,98122,47.6101,-122.286,370.03058103975536,0.002702479338842975,13,51.09309212048304
2014-11-13,545000.0,3,2.5,1990,2.0,0,0,3,8,2003,0,98075,47.5895,-122.019,273.86934673366835,0.0036513761467889907,11,43.7410354879008
2015-03-09,260000.0,4,1.75,1960,1.0,0,0,4,8,1967,0,98023,47.3111,-122.379,132.6530612244898,0.007538461538461539,12,84.16462314347845
2014-05-23,526000.0,3,1.75,1680,1.0,0,0,3,7,1992,0,98115,47.6854,-122.291,313.0952380952381,0.003193916349809886,10,23.00814324711979
2014-11-12,701000.0,4,3.0,2910,2.0,0,0,3,9,2003,0,98059,47.5223,-122.156,240.89347079037802,0.004151212553495007,12,62.686808865034926
2014-10-03,290000.0,3,2.25,1500,1.0,0,0,4,7,1968,0,98055,47.4619,-122.187,193.33333333333334,0.005172413793103448,11,59.634247906352655
2014-10-04,330600.0,1,1.0,580,1.0,0,0,3,7,1908,2005,98117,47.6829,-122.375,570.0,0.0017543859649122807,10,10.843011150696341
2015-04-27,550500.0,3,1.75,2540,1.0,0,0,3,7,1949,0,98177,47.7219,-122.358,216.73228346456693,0.004613987284287011,10,40.41433396566881
2015-03-13,430000.0,2,1.0,950,1.0,0,0,3,7,1949,0,98126,47.5653,-122.37,452.63157894736844,0.0022093023255813954,10,12.97945680840235
2014-10-14,4000000.0,4,5.5,7080,2.0,0,0,3,12,2008,0,98039,47.6151,-122.224,564.9717514124294,0.0017699999999999999,15,49.12436959237496
2014-08-04,260600.0,2,1.0,810,1.0,0,0,3,7,1928,0,98126,47.5425,-122.376,321.7283950617284,0.0031082118188795085,10,21.920834682829778
2014-12-18,825000.0,5,3.0,4080,2.0,0,2,4,8,1961,0,98103,47.6722,-122.349,202.2058823529412,0.004945454545454545,14,80.07911904872067
2014-10-23,378950.0,4,2.0,1820,1.0,0,0,5,7,1956,0,98155,47.7615,-122.329,208.21428571428572,0.004802744425385934,12,69.20140656086615
2015-01-16,435000.0,4,2.5,2650,2.0,0,0,3,7,2000,0,98019,47.7258,-121.959,164.1509433962264,0.006091954022988506,10,51.266598806274
2015-04-22,631000.0,3,2.25,1670,2.0,0,0,3,9,2015,0,98115,47.6814,-122.288,377.8443113772455,0.0026465927099841523,12,43.82547540831907
2014-05-18,415000.0,3,2.5,2480,2.0,0,0,3,8,1986,0,98058,47.4381,-122.134,167.33870967741936,0.005975903614457831,11,65.1401934021191
2014-10-21,222000.0,3,1.75,1240,1.0,0,0,3,8,1967,0,98003,47.333,-122.3,179.03225806451613,0.005585585585585586,11,62.54684680516356
2014-08-20,245000.0,3,2.0,1390,1.0,0,0,3,7,1987,0,98042,47.3707,-122.094,176.25899280575538,0.005673469387755103,10,48.615416647388145
2015-03-25,720000.0,3,2.5,2880,2.0,0,0,4,10,1985,0,98074,47.6319,-122.037,250.0,0.004,14,70.40901309397121
2014-12-23,215000.0,3,1.0,1060,1.0,0,0,4,7,1960,0,98032,47.3801,-122.289,202.83018867924528,0.004930232558139535,11,57.76384583352612
2014-10-30,579100.0,2,1.0,1070,1.0,0,0,3,7,1924,0,98103,47.6755,-122.331,541.2149532710281,0.0018476946986703503,10,11.191181233516865
2014-07-28,522500.0,4,1.75,1640,1.5,0,0,4,7,1943,0,98056,47.5334,-122.168,318.5975609756098,0.003138755980861244,11,36.84703650580669
2014-09-19,489000.0,3,2.0,1510,1.0,0,0,4,7,1972,0,98115,47.6804,-122.319,323.841059602649,0.0030879345603271983,11,36.247860084208575
2015-05-06,240000.0,3,1.0,1230,1.5,0,0,4,6,1925,0,98106,47.5177,-122.354,195.1219512195122,0.005125,10,44.74043399805672
2015-04-21,420250.0,3,2.0,1510,1.0,0,0,3,8,2007,0,98053,47.7225,-122.029,278.3112582781457,0.0035930993456276023,11,42.898949706195346
2014-11-14,523000.0,4,2.5,3180,2.0,0,0,3,8,1967,0,98034,47.7176,-122.241,164.46540880503144,0.006080305927342256,11,65.74631009114884
2014-05-13,628000.0,4,2.0,2260,1.0,0,0,3,8,1958,0,98115,47.6876,-122.298,277.87610619469024,0.0035987261146496817,11,42.98223291537501
2015-05-06,320000.0,4,2.5,1920,2.0,0,0,4,8,1990,0,98031,47.4058,-122.192,166.66666666666666,0.006,12,77.79692777495026
2014-11-18,359950.0,3,2.5,1980,2.0,0,0,3,8,1999,0,98055,47.4492,-122.199,181.7929292929293,0.005500763994999305,11,62.00087910054134
2014-05-05,232000.0,2,1.0,1200,1.0,0,0,4,6,1958,0,98198,47.4204,-122.324,193.33333333333334,0.005172413793103448,10,45.07356683477536
2014-11-14,810000.0,4,2.25,2020,1.0,0,2,4,8,1961,0,98115,47.6821,-122.267,400.990099009901,0.002493827160493827,14,51.92476750104104
2014-12-11,245000.0,4,1.5,2010,1.5,0,0,4,7,1921,0,98002,47.311,-122.227,121.8905472636816,0.00820408163265306,11,72.83463656132882
2015-05-07,273000.0,3,2.25,1930,1.0,0,0,3,7,1984,0,98003,47.2624,-122.299,141.45077720207254,0.007069597069597069,10,55.722250497385836
2015-02-11,1191000.0,5,2.5,2710,1.0,0,0,3,8,1959,0,98004,47.6411,-122.207,439.48339483394835,0.0022753988245172124,11,27.965807615786797
2015-04-21,438000.0,5,1.0,1950,1.5,0,0,4,7,1917,0,98136,47.5511,-122.386,224.6153846153846,0.004452054794520548,11,53.42155184379771
2014-07-17,400000.0,3,1.75,2110,1.0,0,0,4,8,1959,0,98055,47.4742,-122.198,189.5734597156398,0.005275,12,72.93411372784898
2014-05-16,340000.0,3,1.0,1250,1.0,0,0,4,7,1951,0,98126,47.5517,-122.381,272.0,0.003676470588235294,11,44.0660713459492
2014-06-09,552000.0,2,2.5,1380,3.0,0,0,3,9,2006,0,98103,47.6654,-122.355,400.0,0.0025,12,42.312497108221905
2014-11-25,790000.0,3,1.75,2050,2.0,0,0,3,8,1991,0,98105,47.6698,-122.325,385.3658536585366,0.0025949367088607595,11,30.75463841206681
2014-07-07,360000.0,3,1.5,1800,2.0,0,0,3,8,1931,0,98168,47.4889,-122.286,200.0,0.005,11,58.33873131911349
2015-03-02,235000.0,3,1.0,1310,1.0,0,0,3,7,1934,1984,98168,47.5008,-122.332,179.38931297709922,0.005574468085106384,10,47.92370332670152
2014-10-10,775000.0,2,1.0,1010,1.0,0,0,3,7,1913,0,98107,47.6641,-122.357,767.3267326732673,0.0013032258064516128,10,9.88409753389164
