date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score,address
2014-10-24,725000.0,3,2.0,2110,1.5,0,0,4,7,1927,0,98103,47.6645,-122.342,343.6018957345972,0.0029103448275862,11,34.148429186137975,"1302 N 49th St, Seattle, WA 98103, USA"
2014-09-22,413900.0,4,2.25,1770,2.0,0,0,3,7,2007,0,98056,47.5137,-122.189,233.8418079096045,0.0042763952645566,10,36.95114051728127,"2416 Blaine Ave NE, Renton, WA 98056, USA"
2014-07-31,199950.0,3,1.5,1510,1.0,0,0,3,6,1938,0,98168,47.4821,-122.331,132.41721854304637,0.0075518879719929,9,49.14750381714709,"13432 2nd Ave SW, Burien, WA 98168, USA"
2014-09-24,400000.0,1,1.0,530,1.0,0,0,4,6,1949,0,98053,47.6422,-121.954,754.7169811320755,0.001325,10,9.90954518114098,"3655 E Ames Lake Ln NE, Redmond, WA 98053, USA"
2014-08-12,870000.0,3,1.5,2420,2.0,0,0,4,8,1925,0,98103,47.6744,-122.353,359.504132231405,0.0027816091954022,12,45.22046916207838,"427 N 63rd St, Seattle, WA 98103, USA"
2014-06-05,292000.0,5,2.5,2490,1.0,0,0,4,7,1989,0,98031,47.4022,-122.171,117.26907630522088,0.0085273972602739,11,73.18859020034239,"12621 SE 222nd Pl, Kent, WA 98031, USA"
2014-05-12,225000.0,3,1.0,990,1.0,0,0,4,7,1966,0,98058,47.4557,-122.181,227.27272727272728,0.0044,11,52.82931568963124,"16411 120th Ave SE, Renton, WA 98058, USA"
2015-03-16,466750.0,4,2.0,1730,2.0,0,0,3,8,1957,0,98125,47.7181,-122.316,269.7976878612717,0.0037064809855382,11,44.54610650997085,"12312 11th Ave NE, Seattle, WA 98125, USA"
2015-03-23,330000.0,2,1.5,1440,1.0,0,0,4,8,1978,0,98002,47.2909,-122.219,229.16666666666663,0.0043636363636363,12,64.99676120853191,"1955 H St SE, Auburn, WA 98002, USA"
2014-10-02,770000.0,7,2.25,3260,2.0,0,0,5,8,1967,0,98008,47.6336,-122.115,236.1963190184049,0.0042337662337662,13,70.25748392171378,"2609 169th Ave NE, Bellevue, WA 98008, USA"
2015-02-13,802500.0,4,2.25,1950,1.0,0,1,3,8,1957,0,98118,47.5426,-122.262,411.5384615384616,0.002429906542056,12,41.66473881460232,"5560 S Holly St, Seattle, WA 98118, USA"
2014-07-18,378800.0,5,2.5,2740,2.0,0,0,3,8,2005,0,98031,47.4036,-122.205,138.24817518248176,0.0072333685322069,11,70.7687502891778,"10128 SE 222nd St, Kent, WA 98031, USA"
2015-05-01,795000.0,3,2.75,2940,2.0,0,0,3,10,1997,0,98075,47.5879,-121.973,270.40816326530614,0.0036981132075471,13,63.59714060981817,"2226 274th Ct SE, Sammamish, WA 98075, USA"
2015-04-22,460000.0,3,2.0,1200,1.0,0,0,3,7,1955,0,98115,47.6986,-122.286,383.3333333333333,0.0026086956521739,10,16.323508999213438,"3840 NE 96th St, Seattle, WA 98115, USA"
2014-12-19,567000.0,3,2.5,2070,2.0,0,0,3,8,1986,0,98029,47.5665,-122.023,273.9130434782609,0.0036507936507936,11,43.73409522046916,"4333 239th Pl SE, Issaquah, WA 98029, USA"
2014-07-22,209950.0,3,1.75,1570,1.0,0,0,3,7,1981,0,98023,47.3207,-122.362,133.7261146496815,0.0074779709454632,10,56.92985703049092,"2216 SW Dash Point Rd, Federal Way, WA 98023, USA"
2014-05-20,415000.0,2,1.0,1050,1.0,0,0,4,7,1943,0,98001,47.3226,-122.287,395.2380952380952,0.0025301204819277,11,30.080275759959285,"3720 S 312th Ln, Auburn, WA 98001, USA"
2014-12-15,424500.0,4,1.5,1830,1.0,0,0,3,7,1967,0,98028,47.7494,-122.236,231.9672131147541,0.0043109540636042,10,37.3386387822144,"7817 NE 167th St, Kenmore, WA 98028, USA"
2015-05-05,261000.0,2,1.0,970,1.0,0,0,3,6,1941,0,98168,47.5102,-122.33,269.07216494845363,0.0037164750957854,9,22.135982973210567,"10405 3rd Ave S, Seattle, WA 98168, USA"
2014-08-27,365000.0,3,2.5,2200,2.0,0,0,3,8,1987,0,98031,47.4197,-122.205,165.9090909090909,0.0060273972602739,11,65.41549067690741,"10208 SE 204th St, Kent, WA 98031, USA"
2015-04-08,631000.0,4,2.0,1930,1.5,0,0,4,7,1911,0,98122,47.6156,-122.299,326.94300518134713,0.0030586370839936,11,35.8892796002406,"1607 26th Ave, Seattle, WA 98122, USA"
2014-07-01,3800000.0,5,5.5,7050,1.0,0,2,4,13,1978,0,98004,47.6229,-122.22,539.0070921985815,0.0018552631578947,19,51.25271827141072,"1365 91st Ave NE, Clyde Hill, WA 98004, USA"
2014-10-08,584000.0,3,2.5,1790,2.0,0,0,3,8,1992,0,98117,47.6894,-122.391,326.25698324022346,0.0030650684931506,11,36.009577569055665,"8315 27th Ave NW, Seattle, WA 98117, USA"
2014-07-29,310000.0,3,1.75,1560,1.0,0,0,3,7,1974,0,98070,47.3674,-122.503,198.71794871794876,0.0050322580645161,10,44.033683431268216,"26328 131st Ave SW, Vashon, WA 98070, USA"
2015-03-12,717000.0,4,2.5,2780,2.0,0,0,4,10,1992,0,98029,47.5608,-122.016,257.9136690647482,0.0038772663877266,14,68.89719150511266,"24315 SE 46th Way, Issaquah, WA 98029, USA"
2014-06-16,667000.0,3,1.5,1720,2.0,0,0,3,8,1907,0,98107,47.6746,-122.4,387.7906976744186,0.0025787106446776,11,30.5892287049461,"3239 NW 64th St, Seattle, WA 98107, USA"
2014-12-30,190000.0,3,1.0,1640,1.0,0,0,3,6,1939,0,98146,47.482,-122.34,115.85365853658536,0.0086315789473684,9,50.76574283995744,"13438 5th Ave SW, Burien, WA 98146, USA"
2014-06-17,430000.0,3,2.0,1730,1.0,0,0,3,8,1978,0,98027,47.5202,-122.047,248.5549132947977,0.0040232558139534,11,48.51362605839078,"1000 Greenwood Blvd SW, Issaquah, WA 98027, USA"
2015-04-24,213000.0,2,1.0,740,1.0,0,0,4,6,1951,0,98188,47.4481,-122.278,287.8378378378378,0.0034741784037558,10,26.640216536343868,"4416 S 173rd St, SeaTac, WA 98188, USA"
2014-10-07,475000.0,3,2.5,2280,1.0,0,0,3,8,1990,0,98072,47.735,-122.159,208.33333333333331,0.0048,11,56.62448526349881,"14710 134th Ct NE, Woodinville, WA 98072, USA"
2015-03-09,649000.0,2,2.75,2090,2.0,0,3,4,8,1988,0,98070,47.4145,-122.44,310.5263157894737,0.0032203389830508,15,61.55438856243928,"21206 Tramp Harbor Rd SW, Vashon, WA 98070, USA"
2014-06-06,715000.0,3,2.5,2550,2.0,0,0,3,9,1990,0,98006,47.5586,-122.121,280.3921568627451,0.0035664335664335,12,55.06639522509601,"4967 165th Pl SE, Bellevue, WA 98006, USA"
2015-03-18,845000.0,4,3.5,3350,1.0,0,0,3,11,1992,0,98075,47.5796,-121.998,252.2388059701493,0.0039644970414201,14,69.99953731550455,"25701 SE 32nd Pl, Sammamish, WA 98075, USA"
2014-11-10,390000.0,3,2.5,2770,1.0,0,0,3,7,1980,2004,98038,47.3685,-122.048,140.7942238267148,0.0071025641025641,10,55.81016055151992,"26010 220th Ave SE, Maple Valley, WA 98038, USA"
2014-09-24,390000.0,4,3.0,2860,1.0,0,0,3,7,1983,0,98108,47.5427,-122.302,136.36363636363637,0.0073333333333333,10,56.53888863184194,"2425 S Holly St, Seattle, WA 98108, USA"
2014-07-29,328000.0,4,1.75,1990,1.0,0,0,4,8,1978,0,98058,47.4417,-122.135,164.82412060301507,0.0060670731707317,12,78.19483644103087,"17814 154th Ave SE, Renton, WA 98058, USA"
2014-12-05,239999.0,3,2.75,1740,1.0,0,0,3,7,1967,0,98003,47.3456,-122.305,137.93045977011494,0.0072500302084592,10,56.27747189191691,"2125 S 285th St, Federal Way, WA 98003, USA"
2014-10-21,225000.0,3,2.0,1460,1.0,0,0,3,7,1968,0,98003,47.3467,-122.306,154.1095890410959,0.0064888888888888,10,53.285059917642165,"28422 22nd Ave S, Federal Way, WA 98003, USA"
2014-10-16,920000.0,3,1.75,3670,1.0,0,2,4,9,1979,0,98006,47.5604,-122.133,250.68119891008172,0.0039891304347826,15,71.75889510942488,"15434 SE 47th Pl, Bellevue, WA 98006, USA"
2015-03-17,940000.0,4,2.75,3270,2.0,0,0,3,10,1995,0,98052,47.6539,-122.121,287.4617737003058,0.0034787234042553,13,60.485587377966965,"4921 166th Ct NE, Redmond, WA 98052, USA"
2015-05-01,465000.0,3,1.0,1210,1.0,0,0,4,6,1949,0,98118,47.5551,-122.273,384.297520661157,0.0026021505376344,10,16.266830148521723,"5203 48th Ave S, Seattle, WA 98118, USA"
2014-07-01,241000.0,3,2.0,1770,1.0,0,0,3,7,1986,0,98001,47.3321,-122.261,136.1581920903955,0.0073443983402489,10,56.57590339147736,"30027 58th Pl S, Auburn, WA 98001, USA"
2014-06-09,307550.0,4,2.5,1980,2.0,0,0,3,8,2003,0,98031,47.3913,-122.185,155.32828282828282,0.0064379775646236,11,67.59473465044185,"11717 SE 234th Pl, Kent, WA 98031, USA"
2014-10-31,490000.0,4,2.5,2650,1.0,0,3,4,8,1976,0,98028,47.7684,-122.254,184.9056603773585,0.0054081632653061,15,85.04950724101235,"19322 65th Ave NE, Kenmore, WA 98028, USA"
2014-05-12,647000.0,4,2.5,3040,2.0,0,0,3,8,1999,0,98074,47.6073,-122.015,212.82894736842104,0.0046986089644513,11,55.75001156711239,"213 243rd Ave SE, Sammamish, WA 98074, USA"
2014-08-27,780000.0,4,2.75,3640,1.5,0,0,3,10,1999,0,98027,47.5078,-122.018,214.28571428571428,0.0046666666666666,13,74.64141951603203,"24210 SE 106th Pl, Issaquah, WA 98027, USA"
2014-11-14,517500.0,3,2.5,1810,2.0,0,0,3,8,1992,0,98029,47.5776,-121.996,285.9116022099448,0.0034975845410628,11,41.5513811132189,"25750 SE 35th Pl, Issaquah, WA 98029, USA"
2014-06-18,295000.0,3,2.0,1380,1.0,0,0,4,7,1966,0,98148,47.4238,-122.322,213.768115942029,0.0046779661016949,11,55.54990052283348,"19810 10th Pl S, Des Moines, WA 98148, USA"
2014-12-04,560000.0,4,1.5,1810,2.0,0,0,3,8,1926,0,98112,47.6264,-122.302,309.3922651933702,0.0032321428571428,11,38.02572525794661,"814 23rd Ave E, Seattle, WA 98112, USA"
2014-11-05,319450.0,5,2.0,2250,1.5,0,0,5,7,1930,0,98002,47.3065,-122.219,141.9777777777778,0.0070433557677257,12,82.74649516494702,"116 H St SE, Auburn, WA 98002, USA"
2014-12-12,1500000.0,4,3.25,3860,2.0,0,1,3,9,2005,0,98115,47.6855,-122.269,388.6010362694301,0.0025733333333333,13,49.72123259149586,"7833 56th Pl NE, Seattle, WA 98115, USA"
2014-09-19,340000.0,4,3.0,2380,1.0,0,0,3,8,1999,0,98023,47.3046,-122.392,142.85714285714286,0.007,11,70.03539536390136,"33107 47th Ave SW, Federal Way, WA 98023, USA"
2014-08-15,249950.0,3,1.0,1370,1.0,0,0,4,6,1958,0,98058,47.4576,-122.182,182.44525547445252,0.0054810962192438,10,47.289825567945215,"16153 119th Ave SE, Renton, WA 98058, USA"
2014-06-13,499950.0,3,1.0,1830,1.5,0,0,3,7,1926,0,98103,47.6619,-122.351,273.1967213114754,0.0036603660366036,10,29.28445842779808,"611 N 46th St, Seattle, WA 98103, USA"
2014-07-02,1038000.0,4,1.75,1440,1.0,0,0,4,8,1967,0,98004,47.634,-122.204,720.8333333333334,0.0013872832369942,12,37.06334150742608,"10208 NE 26th St, Bellevue, WA 98004, USA"
2015-02-16,750000.0,4,2.5,2510,1.0,0,2,4,9,1977,0,98052,47.6287,-122.089,298.804780876494,0.0033466666666666,15,63.12173229075094,"18933 NE 20th Ct, Redmond, WA 98052, USA"
2015-03-23,875000.0,4,2.5,3230,2.0,0,0,3,9,2006,0,98053,47.6544,-121.998,270.8978328173375,0.0036914285714285,12,56.813029195391664,"5313 256th Ave NE, Redmond, WA 98053, USA"
2015-04-14,678000.0,3,1.75,1670,1.0,0,0,5,8,1967,0,98008,47.6344,-122.116,405.98802395209583,0.0024631268436578,13,48.61773006986536,"2646 168th Pl NE, Bellevue, WA 98008, USA"
2014-07-29,360000.0,2,1.0,780,1.0,0,0,3,6,1920,0,98118,47.5381,-122.267,461.5384615384616,0.0021666666666666,9,4.72863554342294,"7124 Seward Park Ave S, Seattle, WA 98118, USA"
2014-09-23,354900.0,3,1.0,1720,1.0,0,0,4,7,1971,0,98059,47.4772,-122.153,206.3372093023256,0.0048464356156663,11,57.06866237912367,"14012 SE 141st St, Renton, WA 98059, USA"
2014-08-27,632000.0,5,2.5,2260,1.0,0,0,3,8,1967,0,98008,47.5982,-122.128,279.646017699115,0.0035759493670886,11,42.65951047980382,"15825 SE 13th St, Bellevue, WA 98008, USA"
2014-12-18,350000.0,3,1.75,1480,1.0,0,0,4,7,1957,0,98146,47.5076,-122.366,236.48648648648648,0.0042285714285714,11,50.99014482024708,"10721 26th Ave SW, Seattle, WA 98146, USA"
2014-07-30,990000.0,3,4.0,2550,2.0,0,2,3,8,1940,2003,98199,47.6415,-122.392,388.2352941176471,0.0025757575757575,13,49.74783694998381,"2507 27th Ave W, Seattle, WA 98199, USA"
2015-01-05,1650000.0,4,3.25,3920,3.0,0,3,3,11,2002,0,98024,47.5385,-121.896,420.9183673469388,0.0023757575757575,17,53.72692361078981,"6925 Lake Alice Rd SE, Fall City, WA 98024, USA"
2014-07-07,481000.0,4,2.5,2286,2.0,0,0,3,8,2002,0,98056,47.5174,-122.194,210.41119860017497,0.0047525987525987,11,56.19650210521445,"1834 NE 29th Ct, Renton, WA 98056, USA"
2014-06-24,485000.0,3,2.5,1500,1.0,0,0,5,7,1920,0,98136,47.5499,-122.394,323.3333333333333,0.0030927835051546,12,48.83403507148476,"5909 48th Ave SW, Seattle, WA 98136, USA"
2015-04-13,477000.0,3,2.5,1740,2.0,0,0,3,8,1992,0,98029,47.5772,-121.998,274.13793103448273,0.0036477987421383,11,43.68782677092491,"3602 255th Ln SE, Issaquah, WA 98029, USA"
2014-07-29,560000.0,5,2.5,2880,1.0,0,0,5,8,1966,0,98006,47.5456,-122.179,194.44444444444449,0.0051428571428571,13,78.64826724656457,"6311 121st Ave SE, Bellevue, WA 98006, USA"
2014-11-17,600000.0,6,3.0,2600,1.0,0,0,4,8,1963,0,98008,47.6198,-122.105,230.7692307692308,0.0043333333333333,12,64.69601628649424,"963 177th Ave NE, Bellevue, WA 98008, USA"
2014-06-13,622500.0,5,2.75,3320,2.0,0,0,4,8,1975,0,98072,47.7498,-122.146,187.5,0.0053333333333333,12,73.36788044232638,"14515 NE 169th St, Woodinville, WA 98072, USA"
2015-04-29,410000.0,2,2.25,1660,2.0,0,0,4,8,1974,0,98028,47.7528,-122.252,246.9879518072289,0.0040487804878048,12,61.42368019247675,"6534 NE 171st Pl, Kenmore, WA 98028, USA"
2015-04-02,318200.0,3,2.5,1990,2.0,0,0,3,7,2010,0,98038,47.3531,-122.017,159.89949748743717,0.0062539283469516,10,52.11331143293389,"27718 243rd Pl SE, Maple Valley, WA 98038, USA"
2014-06-05,289000.0,3,2.0,1680,1.0,0,0,3,7,1993,0,98022,47.1969,-122.011,172.02380952380952,0.0058131487889273,10,49.57548697543145,"710 Victor St, Enumclaw, WA 98022, USA"
2014-05-20,263000.0,3,1.75,1570,2.0,0,0,3,7,1982,0,98031,47.3876,-122.216,167.51592356687897,0.0059695817490494,10,50.5424975709064,"9226 S 239th Pl, Kent, WA 98031, USA"
2014-06-05,240000.0,3,1.0,1150,1.0,0,0,4,6,1957,0,98027,47.5321,-122.029,208.69565217391303,0.0047916666666666,10,41.97936427150326,"470 NE Birch St, Issaquah, WA 98027, USA"
2015-04-07,281500.0,3,1.0,1270,1.0,0,0,3,7,1953,0,98146,47.4921,-122.339,221.6535433070866,0.0045115452930728,10,39.41956230046731,"12412 4th Ave SW, Seattle, WA 98146, USA"
2014-06-20,587206.0,3,3.5,1890,2.0,0,0,3,8,1999,0,98103,47.6592,-122.349,310.6910052910053,0.0032186319622074,11,37.86494239578032,"4269 Linden Ave N, Seattle, WA 98103, USA"
2014-07-30,482000.0,2,2.25,1350,2.0,0,0,3,7,2000,0,98102,47.6399,-122.32,357.037037037037,0.0028008298755186,10,18.36279091287651,"2308 10th Ave E, Seattle, WA 98102, USA"
2015-03-10,485000.0,3,1.75,1650,1.0,0,0,3,8,1967,0,98052,47.631,-122.098,293.93939393939394,0.0034020618556701,11,40.169111183084254,"18114 NE 23rd St, Redmond, WA 98052, USA"
2015-02-12,309000.0,3,2.5,1450,2.0,0,0,3,7,1990,0,98014,47.672,-121.864,213.1034482758621,0.0046925566343042,10,41.13149493360477,"7900 Tolt River Rd NE, Carnation, WA 98014, USA"
2014-06-19,221000.0,3,2.25,1640,1.0,0,0,3,7,1984,0,98003,47.2625,-122.3,134.7560975609756,0.007420814479638,10,56.78642483690371,"37802 26th Dr S, Federal Way, WA 98003, USA"
2014-05-13,700000.0,3,2.5,2030,2.0,0,0,4,9,1975,0,98008,47.6272,-122.095,344.82758620689657,0.0029,13,53.18789617359923,"18307 183rd Ave NE, Redmond, WA 98052, USA"
2014-09-29,411500.0,5,3.0,2420,1.0,0,0,5,7,1929,1969,98106,47.536,-122.358,170.04132231404958,0.0058809234507897,12,77.0971174755934,"7335 Dumar Way SW, Seattle, WA 98106, USA"
2014-10-28,285000.0,4,3.5,2770,2.0,0,0,3,8,1940,2015,98133,47.7412,-122.355,102.88808664259928,0.009719298245614,11,74.01679544718456,"315 N 155th St, Shoreline, WA 98133, USA"
2014-06-05,395000.0,4,3.0,1980,1.0,0,0,4,7,1983,0,98133,47.7513,-122.334,199.4949494949495,0.0050126582278481,11,58.43589506315643,"16723 Corliss Pl N, Shoreline, WA 98133, USA"
2014-07-09,237950.0,2,1.75,1460,1.0,0,0,4,7,1987,0,98042,47.3665,-122.092,162.9794520547945,0.0061357428031098,11,66.063248970527,"26231 187th Pl SE, Covington, WA 98042, USA"
2015-03-10,680000.0,3,2.5,1610,1.0,0,2,4,7,1981,0,98033,47.6818,-122.189,422.360248447205,0.0023676470588235,13,47.81034562531809,"8812 113th Pl NE, Kirkland, WA 98033, USA"
2014-12-26,199950.0,2,1.0,1010,1.0,0,0,3,6,1961,0,98023,47.3286,-122.336,197.97029702970295,0.0050512628157039,9,36.21662888076621,"125 SW 305th St, Federal Way, WA 98023, USA"
2014-12-12,765000.0,4,3.5,2760,2.0,0,2,3,8,1926,2014,98126,47.5687,-122.374,277.17391304347825,0.0036078431372549,13,62.31666126868088,"3836 33rd Ave SW, Seattle, WA 98126, USA"
2014-05-08,515000.0,2,1.0,1060,1.0,0,0,3,7,1926,0,98103,47.6896,-122.331,485.8490566037736,0.0020582524271844,10,12.083005598482394,"8230 Corliss Ave N, Seattle, WA 98103, USA"
2014-06-16,470000.0,3,1.5,1510,1.0,0,0,4,7,1956,0,98007,47.5865,-122.135,311.2582781456954,0.0032127659574468,11,37.80479341137279,"2559 155th Ave SE, Bellevue, WA 98007, USA"
2014-08-20,330000.0,2,1.0,880,1.0,0,0,3,6,1937,0,98117,47.6931,-122.379,375.0,0.0026666666666666,9,8.97954934530144,"8718 17th Ave NW, Seattle, WA 98117, USA"
2015-02-26,284000.0,3,2.5,2150,1.0,0,0,3,8,1968,0,98188,47.4578,-122.274,132.09302325581396,0.0075704225352112,11,71.7265071947439,"4711 S 162nd St, Tukwila, WA 98188, USA"
2014-09-12,295000.0,3,2.5,1660,1.0,0,0,3,7,1999,0,98148,47.4373,-122.333,177.710843373494,0.0056271186440677,10,48.27997038819229,"18415 2nd Ave SW, Burien, WA 98148, USA"
2015-03-30,555000.0,4,2.5,2160,1.0,0,0,4,8,1981,2003,98074,47.6333,-122.034,256.94444444444446,0.0038918918918918,12,59.42603988340351,"2526 229th Pl NE, Sammamish, WA 98074, USA"
2014-08-06,350000.0,3,1.0,1370,1.5,0,0,3,6,1949,0,98125,47.7263,-122.289,255.4744525547445,0.0039142857142857,9,24.673807430713,"3641 NE 135th St, Seattle, WA 98125, USA"
2014-12-03,240000.0,3,2.25,1460,1.0,0,0,3,7,1986,0,98023,47.3113,-122.358,164.3835616438356,0.0060833333333333,10,51.20529311062787,"1730 SW 324th St, Federal Way, WA 98023, USA"
2015-02-04,419900.0,3,1.5,1450,1.0,0,0,3,7,1955,0,98007,47.5983,-122.15,289.58620689655174,0.0034532031436056,10,26.314023967056865,"14217 SE 14th St, Bellevue, WA 98007, USA"
2015-04-30,528000.0,3,2.0,1560,1.0,0,0,3,7,1924,0,98126,47.5407,-122.379,338.46153846153845,0.0029545454545454,10,20.105954749456345,"6910 37th Ave SW, Seattle, WA 98126, USA"
2015-03-11,481000.0,4,2.5,2480,1.0,0,0,4,8,1963,0,98028,47.7612,-122.229,193.9516129032258,0.0051559251559251,12,72.08277425623467,"18319 83rd Pl NE, Kenmore, WA 98028, USA"
2014-06-09,304700.0,2,1.0,740,1.0,0,0,4,7,1949,0,98133,47.7291,-122.337,411.7567567567568,0.0024286183130948,11,29.1248322768704,"13715 Wallingford Ave N, Seattle, WA 98133, USA"
2015-02-04,715000.0,4,2.5,2927,2.0,0,0,3,10,1998,0,98075,47.5948,-121.983,244.27741715066625,0.0040937062937062,13,68.68204321473188,"1565 267th Pl SE, Sammamish, WA 98075, USA"
2014-08-20,738950.0,4,2.75,2260,1.0,0,0,4,8,1956,1989,98005,47.6342,-122.171,326.96902654867256,0.0030583936666892,12,48.41761902558645,"2619 127th Ave NE, Bellevue, WA 98005, USA"
2014-10-22,215000.0,3,1.5,1240,1.0,0,0,4,7,1966,0,98042,47.3727,-122.162,173.38709677419354,0.0057674418604651,11,63.83195299125526,"13410 SE 256th St, Kent, WA 98042, USA"
2014-05-22,300000.0,6,2.0,2040,1.0,0,0,4,5,1943,0,98056,47.4919,-122.181,147.05882352941177,0.0068,9,46.69874612501735,"555 Index Ave NE, Renton, WA 98056, USA"
2014-06-23,346000.0,3,1.75,1270,1.0,0,0,3,6,1950,0,98146,47.4828,-122.344,272.4409448818898,0.0036705202312138,9,21.4535233424328,"651 SW 134th St, Burien, WA 98146, USA"
2015-03-27,473000.0,4,3.5,4370,2.0,0,3,3,8,1996,0,98022,47.241,-121.979,108.23798627002289,0.0092389006342494,14,95.9665479109795,"40123 273rd Ave SE, Enumclaw, WA 98022, USA"
2015-01-05,500000.0,3,1.75,1700,1.0,0,0,3,7,1952,0,98116,47.5807,-122.397,294.11764705882354,0.0034,10,25.56331837320132,"5076 SW Olga St, Seattle, WA 98116, USA"
2014-09-25,750000.0,2,1.5,1300,1.0,0,2,3,7,1943,0,98122,47.6134,-122.308,576.9230769230769,0.0017333333333333,12,37.8626289733031,"1413A 19th Ave, Seattle, WA 98122, USA"
2014-05-20,519900.0,4,2.0,1820,1.0,0,0,4,8,1967,0,98052,47.6288,-122.098,285.65934065934067,0.0035006732063858,12,54.15027992411974,"2042 182nd Ave NE, Redmond, WA 98052, USA"
2014-08-19,378500.0,2,1.0,880,1.0,0,0,4,7,1949,0,98125,47.7262,-122.285,430.1136363636364,0.0023249669749009,11,28.31744783232314,"4003 NE 135th St, Seattle, WA 98125, USA"
2014-05-07,314500.0,3,1.75,1870,1.0,0,0,4,8,1957,0,98003,47.3358,-122.32,168.1818181818182,0.0059459459459459,12,77.49733956415122,"29645 10th Pl S, Federal Way, WA 98003, USA"
2015-04-29,499950.0,3,1.5,1350,1.0,0,0,3,7,1968,0,98052,47.6587,-122.124,370.3333333333333,0.0027002700270027,10,17.321750798130754,"16204 NE 57th St, Redmond, WA 98052, USA"
2014-12-03,1735000.0,5,3.5,4870,2.5,0,3,5,10,1929,0,98144,47.5832,-122.29,356.2628336755647,0.0028069164265129,18,58.317910516818586,"2211 34th Ave S, Seattle, WA 98144, USA"
2015-04-22,630000.0,3,2.5,2460,2.0,0,0,3,9,1999,0,98077,47.7602,-122.022,256.0975609756098,0.0039047619047619,12,59.60185999167168,"23722 NE 181st St, Woodinville, WA 98077, USA"
2014-06-23,360000.0,4,1.5,1720,1.0,0,0,3,7,1953,0,98125,47.7268,-122.311,209.3023255813953,0.0047777777777777,10,41.84518576782492,"13504 16th Ave NE, Seattle, WA 98125, USA"
2014-05-26,460000.0,2,1.5,2730,1.0,0,0,4,8,1976,0,98019,47.7698,-121.898,168.4981684981685,0.0059347826086956,12,77.44413084717532,"19801 330th Ave NE, Duvall, WA 98019, USA"
2014-05-22,361000.0,3,1.0,1100,1.5,0,4,4,6,1922,0,98198,47.344,-122.331,328.1818181818182,0.0030470914127423,14,57.92925554064683,"28764 Redondo Beach Dr S, Des Moines, WA 98198, USA"
2014-07-10,713400.0,3,2.25,1810,1.0,0,0,4,8,1959,1991,98040,47.5505,-122.221,394.1436464088398,0.0025371460611157,12,42.6918983944848,"8815 SE 58th St, Mercer Island, WA 98040, USA"
2014-10-28,445000.0,2,1.0,930,1.0,0,0,5,6,1918,0,98115,47.6783,-122.298,478.494623655914,0.0020898876404494,11,26.770924906306387,"6822 27th Ave NE, Seattle, WA 98115, USA"
2014-05-14,305000.0,4,1.5,1590,1.0,0,3,4,7,1966,0,98022,47.2558,-122.024,191.8238993710692,0.0052131147540983,14,82.11955767362235,"23819 SE 384th St, Enumclaw, WA 98022, USA"
2015-03-04,1430000.0,3,2.75,2710,1.5,0,4,3,9,1975,0,98177,47.7039,-122.385,527.6752767527676,0.0018951048951048,16,50.46152778420395,"10301 Bedford Ct NW, Seattle, WA 98177, USA"
2015-04-24,222000.0,3,1.0,1460,1.0,0,0,4,6,1962,0,98023,47.3086,-122.365,152.05479452054794,0.0065765765765765,10,53.6887521399158,"2434 SW 328th St, Federal Way, WA 98023, USA"
2015-02-16,510000.0,5,3.25,3400,2.0,0,0,3,8,2005,0,98065,47.5385,-121.88,150.0,0.0066666666666666,11,68.65775227872113,"6921 Silent Creek Ave SE, Snoqualmie, WA 98065, USA"
2014-06-04,500000.0,5,3.0,2920,2.0,0,0,3,8,2003,0,98133,47.7607,-122.354,171.23287671232876,0.00584,11,64.32239855642437,"18202 Dayton Ave N, Shoreline, WA 98133, USA"
2014-05-16,605000.0,2,1.0,910,1.0,0,0,4,7,1909,0,98119,47.6341,-122.361,664.8351648351648,0.0015041322314049,11,24.740896682552165,"1609 3rd Ave W, Seattle, WA 98119, USA"
